BLDG_LMT deductible evt_yr BLDG_AGE ShingleRoof FrameConstruction SingleFamily RPT_Delay paidloss HailSize
176700 500 2014 69 1 1 1 30.4128758524421 0 1
540000 1000 2014 11 0 0 1 17.3777787899537 1101.8 1.25
393200 500 2013 4 1 1 1 3.37299052071759 17516.7 2.25
180600 1000 2013 41 1 1 1 20.3820660643287 2247.21 1
182600 1000 2014 61 1 1 1 2.44124948483796 11287.03 2.5
96300 1000 2014 90 1 1 1 115.627984587593 6862.13 1
312000 1000 2013 16 1 1 1 84.6375931621296 3816.38 1.25
280000 1000 2014 0 1 1 1 2.8429940649537 12567.76 1.75
204000 500 2013 11 1 1 1 28.6036125635995 8390.88 0.75
164600 100 2014 53 1 1 1 1.5662150187037 25510.13 1.75
229700 250 2013 35 1 1 1 17.6890560931366 14049.49 1
125600 250 2014 29 1 1 1 1.6644056884838 1871.14 2.75
181600 1000 2014 33 1 1 1 110.66002460103 8673.92 2.25
347500 500 2014 13 1 1 1 1.66202047600694 40566.22 2.25
189100 500 2013 11 1 0 1 1.58463779516204 18933.72 4
406500 2500 2014 13 1 0 1 1.47523667037037 1586.29 1.25
246900 100 2014 45 0 1 1 1.40215720366898 38701.46 1.75
166800 250 2013 35 1 1 1 57.6645597196759 7102.47 1
321900 250 2013 40 0 1 1 1.65764884443287 28329.9 1.5
187000 250 2013 43 1 1 1 52.492530968044 7130.92 1
196900 250 2013 19 1 1 1 10.4975745707986 9516.79 2.5
270000 1000 2014 9 1 1 1 20.5543246626273 13542.86 2.25
388000 1000 2013 7 1 1 1 7.53616189061343 33475.85 1.75
191000 1000 2013 34 1 1 1 72.3880926739583 7919.5 0.75
247000 1000 2013 34 1 1 1 1.71890440032407 8185.7 1.75
199900 250 2013 32 1 1 1 2.6760543591088 10787.9 2
117100 1000 2014 88 1 1 1 3.38311536016204 2420.62 2.25
144300 1000 2013 35 1 1 1 3.43195862185185 12329.6 1.25
190000 1000 2013 19 1 1 1 9.58361516931713 681.51 2
125000 2500 2013 50 1 1 1 112.645699774595 3059.95 1.5
149000 1000 2014 15 1 1 1 1.66996008211806 4235.95 2.75
159700 250 2013 46 1 1 1 1.43612559957176 9538.63 1.75
154100 250 2013 21 1 1 1 6.51054357320602 6258.12 4
266500 250 2013 11 1 1 1 16.5646554844676 8906.78 1
104400 250 2014 80 1 1 1 3.35800876094907 3526.4 0.75
206200 250 2014 18 1 1 1 17.421396703206 7583.84 1
216200 250 2013 49 1 0 1 114.434187587894 6884.12 1.5
219100 250 2014 38 1 0 1 3.54344592592593 9302.28 2.25
168700 250 2013 34 1 1 1 6.392746778125 8577.34 2.25
217000 500 2014 59 1 0 1 1.44947519069444 11516.24 2.25
423400 500 2013 25 1 0 1 6.50134583443287 26204.02 1
181100 500 2013 14 1 1 1 1.49050539361111 7287.46 2
155800 500 2013 42 1 1 1 23.7480831969676 5438.24 2
125700 500 2014 12 1 1 1 79.4757485801273 0 1
492100 1000 2014 12 1 0 1 5.86896581135417 28248.13 2.25
172800 1000 2014 50 1 1 1 20.6700547918866 8410.81 3.25
203300 1000 2013 45 1 1 1 43.5036136071991 15778.4 2
312200 500 2013 25 0 1 1 2.54976574974537 25391.95 0.75
400700 500 2014 10 1 0 1 1.57554342421296 32096.45 1.75
235700 250 2014 35 1 1 1 3.4744299753125 0 2
148700 50 2014 46 1 1 1 3.4278255415162 22824.07 2.75
148700 50 2014 46 1 1 1 11.5230780007755 0 1.75
200500 50 2014 104 1 1 1 2.87354305103009 11252 2.75
184700 500 2014 38 1 1 1 0.804609275416667 16218.11 1.5
212800 250 2014 38 1 1 1 1.37877356680556 52.16 2
117400 50 2014 66 1 1 1 89.4740794915509 14063.56 2.25
117700 250 2014 64 1 1 1 1.65613845946759 7914.36 1.25
250200 250 2013 28 1 1 1 1.4318615824537 15966.87 2
166700 100 2014 38 1 1 1 62.4646301647801 14858.62 3
147000 100 2013 38 1 1 1 2.35110468952546 13144.99 1.25
190000 250 2013 40 1 1 1 118.611417009468 7975.27 1.25
168800 250 2014 39 1 1 1 98.4193594857407 9397.31 1
304300 250 2013 21 0 1 1 1.74407491770833 19209.97 2
256700 1000 2013 24 1 1 1 16.3891855032176 26263.84 0.75
158600 1000 2014 12 1 0 1 3.45355424747685 0 1.25
252900 2000 2014 11 1 1 1 27.359357042662 25269.81 2.5
168100 500 2013 14 1 1 1 1.53782361226852 5366.77 2.5
241000 1000 2013 43 1 1 1 4.40142834659722 16184.25 2
221400 1000 2013 32 1 0 1 1.42498112416667 15913.5 1
133300 1000 2013 47 1 0 1 2.63536465297454 4458.18 2
228600 1000 2013 32 1 1 1 1.39585881042824 17185.85 1.25
760300 5000 2014 13 0 1 1 5.50170484094907 9900.73 1
746900 5000 2013 12 0 1 1 30.4453671983912 57435.97 1.75
226000 1000 2013 29 1 0 1 16.6818402410301 25106.48 0.75
195500 2500 2014 35 1 1 1 0.916974007395833 8968.08 3.5
211400 1000 2014 46 1 1 1 11.4706420669097 0 2.75
225000 1000 2014 14 1 1 1 3.47157069546296 12128.83 2.25
198000 250 2013 34 1 1 1 2.68837867895833 0 1.25
268400 250 2013 21 1 1 1 34.6365502331597 4648.16 1.75
254000 250 2013 38 1 1 1 7.72131404376157 12607.08 1.75
522200 500 2014 20 1 0 1 0.945884345601852 59178.04 1.25
267400 250 2013 36 1 0 1 86.5772797901505 10099.67 2
544400 1000 2014 21 1 1 1 0.724922022476852 69345.05 3.75
198400 250 2013 51 1 1 1 6.52134263782407 0 1.25
163200 500 2013 27 1 1 1 20.4251999853472 4284.71 2.25
173100 500 2013 19 1 1 1 6.68024154927083 9951.05 1.5
198000 500 2014 13 1 1 1 12.3997979887963 11293.74 2.25
226900 500 2013 11 1 1 1 1.84117100708333 14880.3 2.25
193600 2500 2014 39 1 1 1 16.4357958813773 0 4
257700 500 2013 18 1 1 1 52.6159443965509 17160.63 1
220800 500 2014 12 1 0 1 10.5622888145139 285.99 1
381500 500 2014 2 1 1 1 59.7245390912616 20388.44 1.5
204000 250 2013 38 1 1 1 14.677550401713 9388.49 2
237200 1000 2013 38 1 1 1 1.61442408608796 13234.82 2
125500 250 2014 56 1 1 1 1.38753556061343 11240.58 3
187200 250 2014 33 0 0 1 4.55473319832176 0 2.25
161100 250 2013 37 1 1 1 9.61862697953704 10286.1 1.75
157100 250 2013 33 1 1 1 15.4728517518981 8584.41 2
177000 250 2013 38 1 0 1 1.46495194115741 8334.75 1.75
304900 250 2013 30 1 1 1 3.4757207440625 10481.41 1
165800 250 2013 27 1 1 1 3.56523641984954 15221.12 2
104700 250 2014 64 1 1 1 19.5482860396991 3774.88 2
136900 250 2014 84 1 1 1 0.733590434016204 26049.66 1.75
160900 1000 2013 25 1 1 1 44.5428685641898 0 1.5
469000 250 2014 41 1 0 1 1.41266231990741 53568.41 4
167600 250 2014 39 1 1 1 1.51170042212963 25344.18 2
170300 250 2013 19 1 1 1 4.71987593115741 6410.88 2.5
156500 250 2014 62 1 1 1 20.6349222757523 3713.88 4
205000 250 2013 34 1 1 1 4.53469448293981 0 1.25
103400 500 2014 39 1 1 1 0.855882726157407 3162.44 1.5
183400 250 2014 16 1 1 1 1.39645401395833 10694.8 2.75
135900 1000 2014 56 1 1 1 30.511761233206 333.31 4
214200 500 2014 11 1 1 1 0.985835437615741 7574.07 0.75
155500 1000 2013 23 1 1 1 1.58614874572917 6622.01 1.25
290700 1000 2014 13 1 1 1 139.441653700463 0 0.75
306200 1000 2013 22 0 1 1 27.6907215001505 28215.11 1.75
184400 1000 2013 34 1 1 1 49.4704400728704 9098.55 0.75
181700 1000 2014 38 1 1 1 1.71117676555556 8403.76 3.25
2e+05 1000 2014 38 1 1 1 1.4531314053125 15563.24 2.5
145500 1000 2013 96 1 1 1 10.4490911661111 12836.51 4
148000 1000 2014 35 1 1 1 1.72057496328704 6075.28 2
183900 250 2013 18 1 1 1 1.41812497027778 14302.99 1
190000 250 2014 19 1 1 1 0.931402781828704 21321.69 2.5
121500 250 2013 25 1 1 1 3.46996993204861 2920.06 1.5
200500 250 2013 39 1 1 1 13.5672790181481 2147.17 1.25
537800 250 2013 31 0 1 1 6.42346264204861 24351.48 1.5
199600 500 2013 21 1 1 1 8.46430440048611 12394.51 1.75
317300 250 2013 15 1 1 1 6.7828844734375 17465.14 1
211000 500 2013 35 1 1 1 4.33886277997685 14355 1.5
134200 500 2014 49 1 1 1 0.704095426180556 24912.74 1.75
92400 500 2014 54 1 1 1 3.62506435047454 0 1.25
141100 1000 2014 54 1 1 1 8.50014759655093 3261.17 1.5
274400 1000 2014 10 1 0 1 8.43767321819444 12521.21 2.5
110300 250 2014 64 1 1 1 38.4790882366551 5285.95 2.25
239700 250 2013 40 1 1 1 6.39125623084491 13820.25 1.75
672700 1000 2013 7 1 1 1 7.63205817430556 54704.69 1.75
241500 500 2013 103 1 1 1 3.52009909894676 193.79 1
94900 1000 2014 129 1 0 1 68.5569363313079 0 1.5
113900 1000 2013 78 1 0 1 3.59129796471065 4888.01 4
174000 1000 2014 103 1 1 1 12.6597804794213 10038.04 2.25
191300 1000 2014 23 1 0 1 24.6335666719213 9130 2.25
118600 250 2014 62 1 1 1 3.52261600309028 2786.7 2.25
209100 250 2013 35 1 1 1 42.8368632495602 7836.23 0.75
199900 250 2014 37 1 1 1 3.65212803461806 15994.01 2.25
325700 250 2014 9 1 1 1 13.3509530152083 28258.38 2
108300 250 2014 44 1 1 1 30.5551881060417 3898.12 0.75
2051200 1000 2014 23 0 1 1 72.4017557346065 8410.65 1
271300 1000 2014 16 1 1 1 24.3699952731944 10998.32 3
150400 250 2014 12 1 1 1 57.8316181486806 0 1
168400 500 2013 28 1 1 1 24.3655385934722 7567.39 2
113100 250 2014 89 1 1 1 2.68918492028935 13773.34 3.25
170900 250 2013 26 1 1 1 39.5411775690741 5696.94 0.75
183500 250 2013 33 1 1 1 21.6110890475347 6166.86 1
374200 250 2013 8 1 1 1 9.54658626369213 23846.05 2
1121500 500 2014 12 0 0 1 1.3601494346412 5364.32 0.75
226300 1000 2013 45 1 0 1 1.65261764577546 22534.58 2.5
247800 250 2014 41 1 1 1 0.759108947731481 26218.39 1.5
155800 1000 2014 114 1 0 1 13.0004313092824 0 3.25
186600 250 2013 21 1 1 1 0.885901792939815 9153.87 1.75
141600 1000 2014 60 1 0 1 69.6536350071991 0 1
230600 250 2013 35 1 1 1 49.5407201978819 8270.7 1.25
213700 250 2013 95 1 0 1 30.5848056084838 7475.09 2
136000 250 2014 46 1 1 1 40.4259563892708 0 1
155100 500 2013 49 1 1 1 1.61981444864583 0 1.5
109400 100 2014 64 1 1 1 97.6399889085648 7001.3 3
163800 250 2013 30 1 1 1 12.6331739637384 389.29 1.75
274500 250 2014 85 1 0 1 9.4683471043287 1517.65 2.25
261300 500 2013 20 1 1 1 1.45668306090278 17099.91 0.75
246600 500 2014 101 1 1 1 94.5906397081481 0 2.25
123600 500 2014 61 1 0 1 105.57206989147 12862.69 4
351300 1000 2013 33 1 1 1 1.34348564138889 10440.88 1.75
162300 1000 2013 47 1 1 1 8.45453448918981 8457.76 2
140900 1000 2014 56 1 1 1 11.6131717466782 0 2
205800 1000 2013 35 1 1 1 8.5219488752662 11702.9 1.25
281500 500 2013 28 0 1 1 20.3926592511343 26723.22 0.75
151400 1000 2013 24 1 1 1 1.48309312527778 14129.29 1.25
180900 1000 2013 41 1 1 1 16.3998455904167 4642.26 2
263900 1000 2014 10 1 0 1 1.35379114439815 16552.26 3.25
210000 1000 2013 15 1 1 1 2.48078059549769 21280.88 2.25
276800 250 2013 17 1 1 1 2.50011500940972 12318.4 1.25
212000 500 2013 6 1 1 1 14.6519449957407 7107.45 1
130400 250 2014 54 1 1 1 2.57895288708333 10575.38 1
147900 250 2013 31 1 0 1 13.3997285966204 7943.12 2
171700 250 2014 42 1 1 1 4.54894810497685 1030.4 2.25
419000 250 2013 14 0 1 1 3.36224573842593 48148.48 2.25
164000 500 2014 54 1 1 1 43.5631972678819 8576.13 2.75
157900 250 2014 64 1 0 1 2.7894988940625 14411.71 3.75
190200 250 2013 48 1 1 1 17.6054507512731 7304.2 1.75
216400 500 2013 29 1 0 1 1.3007119669213 9888 2
186900 250 2013 13 1 1 1 1.73436347636574 9527.97 0.75
224600 500 2013 26 1 1 1 3.70705997673611 10508.78 1.75
292800 1000 2013 17 0 1 1 106.496803074734 18892.54 1.5
136300 500 2014 46 1 1 1 6.56884330387731 0 1.75
210500 500 2013 28 1 1 1 6.60343699394676 12261.88 2
144500 500 2014 39 1 1 1 5.74149486511574 6121.61 2.25
481300 2500 2013 24 0 1 1 31.6733916738657 8455.92 1.5
193800 500 2014 64 1 1 1 1.38200059288194 50506.87 2.25
189700 250 2013 39 1 1 1 1.34461909922454 6406.18 1.75
230800 250 2013 42 1 1 1 7.5996344506713 12348.71 2
187100 250 2013 43 1 1 1 3.77389803392361 7468.48 2
240500 500 2014 63 1 0 1 0.783790448553241 22180.83 1.75
231900 500 2013 62 1 0 1 2.43003647604167 0 1.5
376400 250 2014 29 0 1 1 2.38151955479167 685.89 0.75
247500 500 2014 24 1 1 1 14.6610537455324 15824.12 3.75
250800 500 2013 12 1 1 1 1.47566330358796 9439.59 1.5
150600 1500 2013 52 1 1 1 84.487003085787 619.29 1.5
154400 1000 2014 98 1 0 1 23.4100064396528 5914.32 3.25
273700 1000 2013 12 1 1 1 1.40796257866898 14303.5 2.25
227100 1000 2014 12 1 1 1 0.783881398912037 101.33 3
165800 500 2013 16 1 1 1 1.44636967622685 5229.39 2.5
221700 1000 2013 33 1 0 1 89.5658476335648 9483.29 1
254100 5000 2013 27 0 1 1 73.6558867182523 27056.89 1
348500 1000 2013 26 0 1 1 1.40141536392361 42204.24 1.5
135200 250 2014 42 1 0 1 4.55588784101852 721.28 2.25
111700 250 2014 19 1 1 1 1.43694833002315 21161.14 1.75
193800 250 2014 51 1 1 1 0.885619462025463 13502.03 1.75
1118100 500 2014 31 1 1 1 51.5396475232292 2295.4 2
182000 250 2014 44 1 1 1 4.54852770784722 9823.81 2.25
108700 250 2014 36 1 1 1 2.71376080034722 11086.75 1
171900 250 2014 38 1 0 1 125.457631619641 0 2.5
166900 250 2013 25 1 1 1 148.919566953657 6577.2 2.25
126600 500 2014 36 1 0 1 1.3911897837037 15825.66 2.75
149400 250 2013 48 1 1 1 58.504670735706 6121.55 1.75
226800 250 2014 7 1 0 1 4.47335540697917 43.62 2.5
107200 250 2014 114 1 1 1 24.537677650787 305.42 1
399300 500 2013 33 0 1 1 7.63286166246528 42657.86 1.75
183300 1000 2013 20 1 1 1 20.4724218395718 7156.13 1
186400 250 2014 37 1 1 1 15.6389815381481 0 1.75
127500 250 2013 45 1 1 1 1.35632142201389 6022 1.75
150400 250 2014 39 1 1 1 21.435953333044 2674.34 3
380100 250 2014 88 1 1 1 1.39527832868056 50723.35 1.75
545400 500 2014 104 1 1 1 0.704171166041667 148219.34 1.75
361200 1000 2013 21 1 1 1 34.6894902648032 30759.33 1.75
249300 1000 2013 46 0 1 1 1.62683022145833 17554.8 2
148900 1000 2013 7 1 0 1 17.3999002058681 5438.82 2.5
228200 2500 2014 96 1 1 1 7.40482902542824 3962.03 2.5
195600 1000 2013 7 1 1 1 3.44557386780093 12884.19 2
279600 1000 2013 23 1 1 1 6.41581845105324 9290.41 2
207700 500 2013 34 1 1 1 1.42320284667824 16082.24 1
315400 1000 2014 12 1 1 1 30.4211965345718 0 1
312500 1000 2013 19 1 1 1 24.6085504247569 4804.79 0.75
185700 1000 2014 59 1 1 1 35.6816547324537 7037.1 2.25
122500 1000 2013 62 1 1 1 4.36601838844907 0 2
186600 1000 2013 11 1 1 1 7.47858977935185 3670.99 1.5
169500 1000 2013 26 1 1 1 108.53348411897 9990.85 1.5
268900 1000 2013 35 1 1 1 44.5280734727083 18138.28 1.25
226200 1000 2013 1 1 1 1 3.64478184240741 14785.99 1.75
342700 1000 2013 11 1 0 1 17.4034609345949 21497.31 2.25
243000 2500 2013 13 1 1 1 1.35382868469907 11753.87 2
189000 1000 2014 42 1 1 1 0.733944249606482 33213.53 4
162900 250 2013 73 1 1 1 2.45905115457176 3223.56 3
211400 250 2014 44 1 1 1 1.42681203643519 25741.08 1.75
257300 500 2014 15 1 1 1 6.55770424319444 0 1
333500 250 2014 14 1 0 1 0.764325674953704 40876.98 1.75
182200 250 2013 20 1 1 1 1.45290417222222 9631.37 1.25
251400 500 2013 45 1 1 1 8.62133115581019 619.86 1.25
377100 2500 2013 21 0 1 1 7.57404043675926 573.57 1.25
110900 1000 2014 48 1 1 1 23.4890133835301 7260.78 3
233800 1000 2013 38 1 1 1 1.39530651956019 18663.41 2
153200 500 2014 33 1 1 1 1.28644139052083 7080.9 1.75
193100 250 2013 37 1 1 1 1.40389662569444 11914.27 2
402600 100 2014 9 1 1 1 1.40173166953704 38388.41 1.75
157400 250 2013 34 1 1 1 1.73993283180556 9199.88 1.25
192300 250 2013 36 1 1 1 6.65179042725694 7587.5 1.75
194900 250 2014 17 1 1 1 2.69574023094907 17668.45 2.25
157500 250 2014 54 1 1 1 3.44589047694444 6175.22 2.75
145100 250 2014 33 1 1 1 2.67113213649306 11908.7 1
180200 250 2013 41 1 1 1 17.4638151880787 7509.38 1.75
255600 1000 2013 11 1 1 1 10.7668465184491 8982.37 2.25
174700 250 2013 33 1 0 1 3.72636655152778 6688.61 0.75
300700 1000 2013 9 1 0 1 2.43009671554398 13817.01 1.75
212500 1000 2014 50 1 0 1 30.4131246433681 6454 3.75
297100 1000 2013 35 0 1 1 4.50321644759259 10351.48 1.75
174700 500 2013 2 1 1 1 1.42205628541667 10706.13 2.25
197400 1000 2013 35 1 1 1 36.4129462224884 9085.83 1
245400 1500 2014 18 1 1 1 37.6897609722917 0 1
127100 1000 2013 11 1 0 1 1.41948563100694 10945.22 0.75
192200 1000 2013 41 1 1 1 7.42157070550926 8796.94 2
159900 1000 2014 99 1 1 1 1.57910457988426 0 1
273800 1000 2014 43 1 1 1 1.44725401771991 36008.03 3.75
475000 1000 2013 0 1 1 1 15.6824551069213 25550.85 0.75
330000 1000 2014 8 1 1 1 2.6044340144213 33114.4 1.5
152000 1000 2014 17 1 0 1 1.52009002885417 2813.25 3
162800 250 2013 20 1 1 1 49.6131954566898 1307.5 2.5
121200 250 2014 74 1 1 1 3.35925794273148 10528.42 2.5
224200 250 2014 36 1 1 1 0.953393467627315 14566.45 1.75
366400 1000 2014 17 1 1 1 2.55386214423611 0 0.75
366400 1000 2014 17 1 1 1 41.6736019461458 0 1
242100 250 2014 35 0 1 1 3.244950908125 17088.55 1.75
128900 500 2013 45 1 1 1 23.6476196841667 9182.36 2
275700 500 2013 18 1 1 1 38.5253466507986 4606.3 1.25
181600 500 2013 35 1 1 1 42.561880441331 8331.94 1.5
90400 1000 2014 42 1 1 1 1.43911595618056 6902 2.25
182000 250 2014 17 1 0 1 0.793552477175926 10672.07 2
179700 250 2014 50 1 0 1 28.7225586322106 0 2.5
141700 250 2013 53 1 1 1 17.7126316514583 320.69 1.5
199100 500 2014 38 1 1 1 1.47698397195602 11296.27 1.75
203000 250 2014 41 1 1 1 3.62366305797454 17095.44 2.25
204900 100 2013 39 1 1 1 1.58886272447917 13166.54 2
145400 100 2013 37 1 1 1 45.5883726064005 7195.73 2.25
186500 250 2014 59 1 1 1 1.56125924969907 20068.27 1.75
153700 100 2013 49 1 1 1 35.3809651231829 10769.35 1.5
95000 250 2014 50 1 1 1 60.464145144537 5403.16 2.25
86200 500 2014 64 1 1 1 6.42708857998843 9405.26 2.75
315900 500 2013 11 1 1 1 162.587691988542 24317.31 0.75
120500 500 2014 34 1 1 1 3.48720266849537 0 2.25
168300 1000 2014 41 1 1 1 1.55236103673611 0 1
133400 1000 2014 37 1 1 1 1.585111779375 231.29 3.25
153700 1000 2013 37 1 1 1 13.6255217817824 7052.9 2
132200 1000 2014 94 1 1 1 1.78937187412037 13356.59 1
72900 250 2014 89 1 1 1 107.625723918299 1821.22 2.25
325500 250 2013 17 1 1 1 59.5161287992708 14913.42 0.75
398900 5000 2014 39 0 0 1 115.400536960509 0 2.25
170100 2500 2013 45 1 1 1 113.449890430162 0 1.25
205100 250 2013 39 1 1 1 6.55926464900463 23538.73 2
161900 250 2014 49 1 1 1 3.46370725439815 10413.05 1.75
985500 1000 2013 13 0 0 1 1.49109762668981 61254.87 1.75
196800 250 2014 22 0 1 1 15.6976129730093 0 1.75
175800 500 2013 35 1 1 1 13.5648395169676 6302.16 2.25
179100 500 2013 34 1 1 1 15.6933159919907 5300.57 0.75
200200 250 2013 41 1 1 1 3.58619997592593 14609.81 2
122000 5000 2014 46 1 1 1 2.74253505427083 0 2.5
469200 500 2013 25 1 1 1 55.5433593197106 30716.99 1.5
333700 500 2014 9 1 1 1 0.74719641130787 46248.5 1.75
400200 500 2013 26 1 1 1 6.66195206284722 32537.84 1
205000 250 2013 30 1 1 1 1.40239621126157 0 0.75
144900 250 2014 79 1 0 1 3.46598476960648 5095.85 2.25
212700 250 2014 21 1 1 1 2.60429325265046 27643.92 2.25
422700 500 2013 19 0 1 1 1.53184402357639 24325.5 1.5
176300 250 2014 20 1 1 1 2.7505131897338 14417.66 3
190000 1000 2013 30 1 1 1 153.721602005671 13095.6 1
148100 1000 2013 38 1 1 1 17.7237971418519 79.2 1.75
138500 1000 2013 88 1 1 1 1.42571269234954 7129.76 4
221200 500 2014 7 1 1 1 1.43213169890046 15339.37 3
266400 500 2013 41 1 1 1 1.38747191918981 19515.06 2
91800 500 2014 49 1 0 1 2.92175199208333 0 1.75
177400 1000 2013 35 1 1 1 15.6883389530903 8830.94 1.5
154000 500 2013 34 1 1 1 6.51998795701389 6293.66 2
126200 1000 2013 41 1 1 1 2.6153607291088 7187.99 2
145000 1000 2014 54 1 1 1 7.54447765444444 8052.7 3
95300 1000 2014 55 1 1 1 13.3954921114352 5245.85 2.25
179000 1000 2013 13 1 1 1 121.52772629941 0 0.75
126000 1000 2014 60 1 0 1 28.540755454456 7466.94 3.25
211600 1000 2014 59 1 0 1 3.49942514021991 21130.75 1.75
328000 1000 2013 20 0 1 1 4.52024196283565 20852.31 1.25
120000 1000 2014 62 1 1 1 1.41175515429398 10580.92 2.75
316500 500 2013 17 1 1 1 6.5905001534375 11139.5 1.25
89900 1000 2014 74 1 1 1 2.44001226387731 20525.53 3.75
427700 500 2014 22 0 0 1 1.3638821759375 81374.71 1.5
257300 250 2013 18 1 1 1 1.44383861681713 14288.1 1.25
113500 250 2013 50 1 1 1 1.58910726030093 6730.68 2
188900 500 2013 29 1 1 1 6.36649340768519 12248.56 0.75
274600 250 2013 13 1 1 1 20.3918659536227 9002.4 1
109300 250 2014 64 1 1 1 9.66034248140046 4323 3
218100 500 2014 29 0 0 1 52.4344526555671 3547.93 2.25
192300 500 2014 46 1 1 1 72.4183276097454 0 2.5
500700 500 2014 63 1 1 1 28.5326208834491 0 2.25
155100 250 2014 31 1 1 1 6.38120127917824 7082.74 1.75
212200 250 2014 38 1 1 1 17.4058028808796 12629.49 2.25
113900 250 2014 59 1 1 1 1.70067322144676 7583.6 3.25
237800 250 2014 41 1 1 1 21.4234061735532 354.67 1
197700 250 2013 53 0 1 1 2.56790083101852 24236.35 4
294800 250 2013 13 1 1 1 5.4553741166088 12996.66 1
167400 250 2014 32 1 1 1 0.830570590185185 9466.58 1.75
229000 1000 2013 30 0 1 1 1.63012970523148 1894.18 0.75
346500 1000 2013 10 1 1 1 22.7378848583565 11274.9 0.75
311800 1000 2013 7 1 1 1 6.61750326482639 14559.65 2.5
331300 500 2013 12 1 0 1 7.46835280180556 17524.23 0.75
188500 1000 2013 44 1 1 1 79.6225589062731 0 1.5
214100 1000 2014 16 1 0 1 66.5566958711111 14367.17 2
353100 1000 2013 16 0 1 1 7.3817670058912 30184.03 1.75
220800 1000 2013 30 1 0 1 134.970704790359 6104.54 2
143000 500 2013 12 1 1 1 19.746209574375 11007.4 0.75
221700 500 2013 37 1 1 1 1.69297527659722 9265.85 0.75
169300 1000 2013 24 1 1 1 30.6379196089352 4100.32 1
382300 1000 2013 7 1 1 1 16.3851494675579 14215.57 0.75
189800 1000 2013 20 1 1 1 14.4697770015046 8055.5 1.75
254300 1000 2013 34 1 1 1 6.38671669127315 9715.1 1.5
757800 5000 2014 25 0 0 1 3.46221405460648 90718.25 1.5
131200 1000 2013 28 1 1 1 24.5652169706366 7442.4 2.25
243000 1000 2013 12 1 1 1 1.41922297431713 20020.79 2
4e+05 1000 2013 17 1 0 1 18.4835456862963 3964.07 1.25
410000 5000 2013 17 1 1 1 21.6190072507639 31509.84 0.75
425200 5000 2014 18 1 1 1 0.818348298900463 122280.25 2.25
174400 1000 2014 34 1 1 1 103.417762516053 10523.01 2.25
50000 1000 2014 94 1 1 1 69.6724959448148 0 2.5
178700 1000 2014 49 1 0 1 159.41832980941 0 2.5
456200 500 2013 18 0 1 1 6.6457936878125 20661.06 1.25
189300 500 2013 33 1 1 1 14.3919634785185 11104.71 1.5
289600 250 2014 94 1 1 1 0.690009970381944 13239.15 1.75
468500 250 2013 26 0 1 1 0.875200843576389 27218.71 1.75
253000 250 2013 39 1 1 1 1.41961671225694 14477.02 1.75
330500 250 2013 9 1 0 1 14.629129939838 25295.11 2
214900 250 2013 15 1 1 1 3.44585235090278 10678.78 2.25
144200 250 2013 46 1 1 1 2.45064942982639 0 1
521800 2500 2014 41 0 1 1 20.4245043767477 0 1
140400 250 2014 45 1 1 1 15.6360640339352 16634.16 4
113700 250 2014 35 1 1 1 1.43611979878472 5679.73 0.75
182600 500 2014 45 1 1 1 3.79539916200231 0 2.25
197700 250 2014 13 1 1 1 1.49421067679398 13751.62 3
162100 250 2013 8 1 1 1 1.37521493082176 5961.82 2.25
193700 500 2014 44 1 1 1 34.4948393058796 8391.61 3
112700 250 2014 65 1 1 1 42.3655852128819 1170.35 2.25
171900 250 2013 40 1 1 1 11.5614980576157 5502.48 1.25
141400 1000 2014 99 1 1 1 8.40219017469907 6295.93 2.75
177700 1000 2013 5 1 0 1 1.73658211670139 8645.59 2.5
167200 1000 2013 39 1 0 1 10.5418674872338 8144.12 1.75
224000 1000 2013 27 1 1 1 1.32966913224537 12089.45 2
121300 1000 2014 12 1 0 1 1.3826440031713 9710.14 2.25
160000 1000 2013 17 1 1 1 1.48908362803241 8534.61 2.25
155400 2500 2014 4 1 1 1 1.64865516787037 6189.27 1.5
134300 1000 2014 15 1 1 1 2.54374422108796 1032.15 2.25
138900 1000 2014 15 1 1 1 9.6202659566088 8118.85 1.25
121300 1000 2013 39 1 1 1 22.644606543912 5961.84 1.25
195300 1000 2014 99 1 0 1 50.3854319717593 10145.79 1
175900 1000 2014 64 1 1 1 1.54280741914352 27939.28 1.5
107000 1000 2013 52 1 0 1 83.7249657031829 0 1.25
224000 1000 2013 24 1 1 1 11.4940777992593 11065.59 1.25
413000 250 2014 63 0 0 1 1.55193209517361 62585.82 1.75
236700 1000 2013 53 1 1 1 8.40587345295139 9962.73 1.75
239500 250 2014 43 1 1 1 49.3909266488889 9198.28 1.5
389300 500 2013 15 0 1 1 66.7577769549653 1031.44 1
232400 250 2013 14 1 1 1 7.47059136568287 12093.07 0.75
103900 250 2014 113 1 1 1 6.62220529246528 0 4
190900 250 2013 39 1 1 1 1.37034042890046 15145.82 1
189900 250 2014 77 1 1 1 1.39842061640046 11623.4 1.75
125700 500 2014 10 1 0 1 14.4949397385648 3317.48 1
188700 1000 2014 74 1 1 1 2.3756968827662 3973.93 2.25
214000 500 2014 36 1 1 1 40.684448313206 14466.69 1
147200 500 2014 45 1 1 1 4.67122928068287 8495.15 2.25
205500 500 2013 15 0 0 0 2.49611905836806 17790.13 2.25
321000 500 2013 9 1 1 1 2.42571786849537 16846.7 2.25
