PolicyNum Year Coverage Deduct Freq Claim EntityType AlarmCredit
140799 2009 24.848774 1000 3 6591.6 City AC10%
140799 2010 23.886953 1000 6 22606.93 City AC10%
140803 2006 16.154206 500 0 0 City AC00%
140803 2007 17.09364 500 0 0 City AC00%
140803 2008 17.09364 500 0 0 City AC00%
140803 2009 18.72377 500 0 0 City AC00%
140803 2010 19.804548 500 1 9667 City AC15%
140804 2006 77.258666 5000 0 0 City AC00%
140804 2007 81.37234 5000 0 0 City AC00%
140804 2008 85.072307 5000 0 0 City AC00%
140804 2009 90.189909 5000 2 40211.05 City AC00%
140804 2010 88.559751 5000 1 6000 City AC00%
140805 2006 22.804285 25000 1 50001.96 City AC15%
140805 2007 29.969417 25000 0 0 City AC15%
140805 2008 30.729417 25000 0 0 City AC15%
140805 2009 27.094506 25000 0 0 City AC15%
140805 2010 28.932875 25000 0 0 City AC15%
140808 2006 50.24833 1000 2 21139.11 City AC15%
140808 2007 54.195599 1000 4 29157.51 City AC15%
140808 2008 58.250813 1000 7 24711.88 City AC15%
140808 2009 60.619753 1000 5 16901.68 City AC15%
140808 2010 65.573691 1000 2 1685.29 City AC15%
140809 2006 13.104324 500 1 1665 City AC00%
140809 2007 14.510332 500 0 0 City AC00%
140809 2008 20.682747 500 1 7500 City AC15%
140809 2009 21.600662 500 1 3929.67 City AC15%
140809 2010 22.652092 500 2 7665.34 City AC15%
140810 2006 18.028687 500 0 0 City AC15%
140810 2007 19.240445 500 1 5378.11 City AC15%
140810 2008 20.276138 500 2 5275.58 City AC15%
140810 2009 21.132149 500 0 0 City AC15%
140810 2010 24.554717 500 1 4176 City AC15%
140813 2006 7.092057 500 0 0 City AC15%
140813 2007 8.006616 500 1 29002.25 City AC15%
140813 2008 9.335587 500 1 1525 City AC15%
140813 2009 9.775488 500 0 0 City AC15%
140813 2010 9.51894 500 0 0 City AC15%
140815 2006 18.002961 1000 0 0 City AC15%
140815 2007 19.271423 5000 0 0 City AC15%
140815 2008 20.298689 5000 1 14790.08 City AC15%
140815 2009 21.457065 5000 0 0 City AC15%
140815 2010 22.685856 5000 0 0 City AC15%
140817 2006 87.636645 15000 0 0 City AC15%
140817 2007 94.865483 15000 1 1841 City AC15%
140817 2008 101.028402 15000 0 0 City AC15%
140817 2009 105.610487 15000 0 0 City AC15%
140817 2010 127.073466 15000 1 40744 City AC15%
140818 2006 77.556292 2500 3 17512.25 City AC15%
140818 2007 77.737959 2500 0 0 City AC15%
140818 2008 83.07922 2500 1 41580.57 City AC15%
140818 2009 99.69473 2500 1 6390 City AC15%
140818 2010 97.267681 2500 0 0 City AC15%
140820 2006 10.852491 500 1 1928 City AC00%
140820 2007 11.310171 500 1 928.18 City AC00%
140820 2008 12.009438 500 3 7855.27 City AC00%
140820 2009 12.645056 500 1 1961.9 City AC00%
140820 2010 12.056509 500 2 15318.25 City AC05%
140828 2006 32.243683 15000 0 0 City AC15%
140828 2007 33.621481 15000 0 0 City AC15%
140828 2008 35.353636 15000 0 0 City AC15%
140828 2009 36.768242 15000 0 0 City AC15%
140828 2010 35.392054 15000 2 47345 City AC15%
140837 2006 17.106912 500 0 0 City AC15%
140837 2007 26.185821 1000 0 0 City AC15%
140837 2008 27.956211 1000 1 2762.82 City AC15%
140837 2009 29.550791 1000 2 31844 City AC15%
140837 2010 31.05309 1000 2 5507.82 City AC15%
140838 2006 8.411594 2500 1 22081.34 City AC00%
140838 2007 9.051661 2500 0 0 City AC00%
140838 2008 9.521357 2500 0 0 City AC00%
140838 2009 10.236176 2500 2 8058.6 City AC00%
140838 2010 10.697233 2500 2 4000 City AC10%
140839 2006 227.086449 5000 2 203039.85 City AC00%
140839 2007 234.370091 5000 0 0 City AC00%
140839 2008 251.720525 5000 0 0 City AC15%
140839 2009 263.602019 5000 3 15373.95 City AC15%
140839 2010 284.98582 5000 1 8180 City AC15%
140840 2006 47.848309 5000 0 0 City AC00%
140840 2007 50.259717 2500 3 22058.2 City AC15%
140840 2008 53.377478 2500 2 7782.5 City AC15%
140840 2009 56.466696 2500 2 26200.5 City AC15%
140840 2010 59.829732 2500 2 20623.21 City AC15%
140841 2006 29.310734 500 1 2242.45 City AC15%
140841 2007 32.571728 2500 6 78293.93 City AC15%
140841 2008 34.806219 500 4 16892 City AC15%
140841 2009 36.62236 500 1 2498.29 City AC15%
140841 2010 39.750933 500 4 20691.01 City AC15%
140842 2006 5.027858 500 0 0 City AC00%
140842 2007 5.341464 500 0 0 City AC00%
140842 2008 5.764284 500 0 0 City AC00%
140842 2009 5.975827 500 0 0 City AC00%
140842 2010 5.875084 500 1 1500 City AC00%
140845 2006 9.66799 1000 0 0 City AC00%
140845 2007 10.317355 1000 0 0 City AC00%
140845 2008 9.897289 1000 0 0 City AC00%
140845 2009 10.346528 1000 0 0 City AC00%
140845 2010 10.002654 1000 0 0 City AC00%
140847 2006 11.964256 1000 0 0 City AC00%
140847 2007 12.264553 1000 0 0 City AC00%
140847 2008 13.094262 1000 0 0 City AC00%
140847 2009 13.676129 1000 0 0 City AC15%
140847 2010 13.469116 1000 1 2092 City AC15%
140850 2006 72.817237 5000 0 0 City AC00%
140850 2007 76.427728 5000 1 7940.65 City AC00%
140850 2008 79.562832 5000 1 12744.25 City AC15%
140850 2009 87.374209 5000 0 0 City AC15%
140850 2010 90.663181 5000 0 0 City AC15%
140851 2006 35.372461 1000 2 12235.28 City AC00%
140851 2007 37.920628 1000 2 4546.29 City AC00%
140851 2008 40.110115 1000 2 41845.61 City AC00%
140851 2009 41.952039 1000 3 9071.77 City AC00%
140851 2010 45.206699 1000 0 0 City AC15%
140852 2006 7.648538 2500 0 0 City AC15%
140852 2007 8.04558 2500 0 0 City AC15%
140852 2008 9.576002 2500 0 0 City AC15%
140852 2009 10.066869 2500 1 2691.21 City AC15%
140852 2010 9.911156 2500 0 0 City AC15%
140854 2006 20.007 500 0 0 City AC00%
140854 2007 24.984186 500 1 10305.03 City AC00%
140854 2008 25.730413 500 1 945.24 City AC05%
140854 2009 26.963363 500 0 0 City AC05%
140854 2010 28.544818 500 0 0 City AC05%
140856 2006 15.403714 1000 2 6713.58 City AC00%
140856 2007 16.488785 1000 0 0 City AC00%
140856 2008 17.356787 1000 3 29725.6 City AC00%
140856 2009 18.149916 1000 2 7720.2 City AC00%
140856 2010 20.256836 1000 2 2625.51 City AC05%
140857 2006 9.770831 2500 0 0 City AC15%
140857 2007 10.55408 2500 0 0 City AC15%
140857 2008 11.082648 2500 0 0 City AC15%
140857 2009 11.436741 2500 0 0 City AC15%
140857 2010 12.118938 2500 1 1000 City AC15%
140858 2006 2.630587 500 0 0 City AC00%
140858 2007 2.935043 500 0 0 City AC00%
140858 2008 3.420824 500 0 0 City AC00%
140858 2009 3.572698 500 0 0 City AC00%
140858 2010 3.901894 500 0 0 City AC00%
140859 2006 9.708643 5000 2 14935.01 City AC00%
140859 2007 6.960905 500 0 0 City AC00%
140859 2008 7.408012 500 0 0 City AC00%
140859 2009 7.812737 500 0 0 City AC15%
140859 2010 8.278751 500 0 0 City AC15%
140860 2006 10.586833 500 0 0 City AC15%
140860 2007 11.347263 500 2 3645.5 City AC15%
140860 2008 11.933016 500 1 3649.5 City AC15%
140860 2009 13.778604 500 0 0 City AC15%
140860 2010 14.774082 500 1 5695 City AC15%
140861 2006 24.53742 5000 0 0 City AC00%
140861 2007 26.069444 5000 0 0 City AC00%
140861 2008 27.522719 5000 0 0 City AC00%
140861 2009 28.967708 5000 0 0 City AC00%
140861 2010 28.425488 5000 0 0 City AC15%
140863 2006 12.192887 1000 0 0 City AC00%
140863 2007 12.484519 1000 0 0 City AC00%
140863 2008 15.159401 1000 0 0 City AC00%
140863 2009 15.803983 1000 0 0 City AC00%
140863 2010 14.115716 1000 1 2272.5 City AC15%
140864 2006 14.999818 500 1 873 City AC15%
140864 2007 15.548576 500 1 1370 City AC15%
140864 2008 21.975027 500 0 0 City AC15%
140864 2009 21.942094 1000 0 0 City AC15%
140864 2010 21.023299 1000 0 0 City AC15%
140867 2006 4.929244 500 0 0 City AC00%
140867 2007 5.059549 500 0 0 City AC00%
140867 2008 6.696773 500 0 0 City AC00%
140867 2009 6.992381 500 0 0 City AC00%
140867 2010 6.593616 500 1 2132 City AC00%
140869 2006 9.356075 500 0 0 City AC00%
140869 2007 8.424189 500 0 0 City AC00%
140869 2008 8.90297 500 0 0 City AC00%
140869 2009 9.271497 500 0 0 City AC00%
140869 2010 14.048766 500 4 6436.33 City AC00%
140870 2006 5.248043 2500 2 44410.85 City AC00%
140870 2007 4.964771 2500 1 5548.13 City AC00%
140870 2008 5.188141 2500 1 4900 City AC00%
140870 2009 5.512775 2500 0 0 City AC15%
140870 2010 5.423465 2500 2 9971.95 City AC15%
140871 2006 17.878875 2500 0 0 City AC00%
140871 2007 19.160635 2500 0 0 City AC00%
140871 2008 21.38904 2500 2 46684.53 City AC15%
140871 2009 25.141289 2500 1 3187.2 City AC15%
140871 2010 26.812618 2500 0 0 City AC15%
140873 2006 3.286219 1000 0 0 City AC00%
140873 2007 3.519079 1000 0 0 City AC00%
140873 2008 3.709403 1000 1 40022.42 City AC00%
140873 2009 3.885371 1000 0 0 City AC00%
140873 2010 4.108447 500 0 0 City AC00%
140874 2006 8.905549 1000 0 0 City AC15%
140874 2007 9.172549 1000 1 5913.32 City AC15%
140874 2008 10.01766 1000 0 0 City AC15%
140874 2009 10.01766 1000 0 0 City AC15%
140874 2010 12.814027 1000 0 0 City AC00%
140875 2006 6.197244 1000 0 0 City AC00%
140875 2007 6.36954 1000 0 0 City AC00%
140875 2008 8.530801 500 0 0 City AC00%
140875 2009 8.741362 1000 0 0 City AC00%
140875 2010 9.292198 1000 1 7113.4 City AC00%
150006 2006 1.705135 500 0 0 Town AC00%
150006 2007 1.798692 500 0 0 Town AC00%
150006 2008 1.874227 500 0 0 Town AC00%
150006 2009 1.98168 500 1 2163.5 Town AC00%
150006 2010 1.909796 500 0 0 Town AC00%
150010 2006 0.664519 500 0 0 Town AC00%
150010 2007 0.699666 500 0 0 Town AC00%
150010 2008 0.731036 500 0 0 Town AC00%
150010 2009 0.76787 500 0 0 Town AC00%
150010 2010 0.740617 500 1 6971 Town AC00%
150023 2006 3.054892 1000 0 0 Town AC15%
150023 2007 3.194577 1000 0 0 Town AC15%
150023 2008 3.43621 1000 1 57314.71 Town AC15%
150023 2009 3.561117 1000 0 0 Town AC15%
150023 2010 3.442994 1000 0 0 Town AC15%
150050 2006 0.57536 500 0 0 Town AC00%
150050 2007 0.607051 500 0 0 Town AC00%
150050 2008 0.625379 500 0 0 Town AC00%
150050 2009 0.673307 500 0 0 Town AC00%
150050 2010 0.629783 500 0 0 Town AC00%
150130 2006 1.918719 500 0 0 Town AC00%
150130 2007 2.023621 500 0 0 Town AC00%
150130 2008 2.115238 500 0 0 Town AC00%
150130 2009 2.557708 500 1 1526.07 Town AC00%
150130 2010 2.474282 500 0 0 Town AC00%
150133 2006 0.5735 1000 0 0 Town AC00%
150133 2007 1.055979 500 0 0 Town AC00%
150133 2008 1.099291 500 0 0 Town AC00%
150133 2009 1.13178 500 0 0 Town AC00%
150133 2010 1.090342 500 0 0 Town AC00%
150135 2006 3.225036 2500 0 0 Town AC00%
150135 2007 3.447761 2500 0 0 Town AC00%
150135 2008 3.62594 2500 0 0 Town AC15%
150135 2009 3.774861 2500 0 0 Town AC15%
150135 2010 4.079769 2500 0 0 Town AC15%
150140 2006 0.817735 500 0 0 Town AC00%
150140 2007 0.853064 500 0 0 Town AC00%
150140 2008 0.804915 500 0 0 Town AC00%
150140 2009 0.82961 500 0 0 Town AC00%
150140 2010 0.799265 500 1 840.6 Town AC05%
150183 2006 0.05 500 0 0 Town AC00%
150183 2007 0.43 1000 0 0 Town AC00%
150183 2008 0.662025 1000 0 0 Town AC05%
150183 2009 0.672936 1000 0 0 Town AC05%
150183 2010 0.649433 1000 0 0 Town AC05%
150190 2006 1.930185 500 0 0 Town AC00%
150190 2007 2.059371 500 0 0 Town AC00%
150190 2008 2.155958 500 3 21763.72 Town AC00%
150190 2009 2.23067 500 1 1015 Town AC00%
150190 2010 2.379974 500 1 1899 Town AC00%
150200 2006 0.012594 500 0 0 Town AC00%
150200 2007 0.013375 500 0 0 Town AC00%
150200 2008 0.013777 500 0 0 Town AC00%
150200 2009 0.014452 500 0 0 Town AC10%
150200 2010 0.014119 500 0 0 Town AC10%
150260 2006 2.379718 1000 0 0 Town AC00%
150260 2007 2.798126 1000 0 0 Town AC00%
150260 2008 2.964463 1000 0 0 Town AC00%
150260 2009 3.11059 1000 0 0 Town AC00%
150260 2010 3.234133 1000 0 0 Town AC15%
150264 2006 0.49475 500 0 0 Town AC00%
150264 2007 1.259729 500 0 0 Town AC00%
150264 2008 1.334054 500 0 0 Town AC00%
150264 2009 1.369726 500 0 0 Town AC00%
150264 2010 1.332389 500 0 0 Town AC00%
150281 2006 3.936451 2500 0 0 Town AC00%
150281 2007 4.17279 2500 0 0 Town AC00%
150281 2008 4.390074 2500 0 0 Town AC00%
150281 2009 4.566563 2500 0 0 Town AC00%
150281 2010 4.510733 2500 1 3858.2 Town AC10%
150285 2006 3.142578 500 0 0 Town AC15%
150285 2007 3.454745 500 1 11400 Town AC15%
150285 2008 3.608492 500 0 0 Town AC15%
150285 2009 3.81927 500 0 0 Town AC15%
150285 2010 3.744966 500 0 0 Town AC15%
150295 2006 2.56034 1000 0 0 Town AC15%
150295 2007 2.737617 1000 0 0 Town AC15%
150295 2008 6.90832 1000 0 0 Town AC15%
150295 2009 7.3096 1000 0 0 Town AC15%
150295 2010 7.099373 1000 0 0 Town AC15%
150300 2006 0.227304 500 0 0 Town AC00%
150300 2007 0.241231 500 0 0 Town AC00%
150300 2008 0.253249 500 0 0 Town AC00%
150300 2009 0.265367 500 0 0 Town AC00%
150300 2010 0.254309 500 0 0 Town AC00%
150304 2006 3.056303 1000 1 1898.76 Town AC00%
150304 2007 3.222992 1000 0 0 Town AC00%
150304 2008 2.791746 1000 0 0 Town AC00%
150304 2009 2.937176 1000 0 0 Town AC00%
150304 2010 2.870618 1000 1 1627 Town AC00%
150306 2006 3.520951 500 1 523 Town AC00%
150306 2007 3.672877 500 0 0 Town AC00%
150306 2008 3.792566 500 1 4606.14 Town AC00%
150306 2009 4.002472 500 0 0 Town AC05%
150306 2010 3.978335 500 0 0 Town AC05%
150350 2006 4.370011 2500 0 0 Town AC10%
150350 2007 4.569775 2500 0 0 Town AC10%
150350 2008 4.810084 2500 0 0 Town AC10%
150350 2009 5.016173 2500 0 0 Town AC15%
150350 2010 5.14472 2500 1 7111 Town AC15%
150353 2006 3.860546 500 3 77401.5 Town AC00%
150353 2007 4.172861 500 0 0 Town AC00%
150353 2008 4.80301 500 0 0 Town AC00%
150353 2009 5.019723 500 0 0 Town AC00%
150353 2010 8.340119 500 1 1086 Town AC15%
150372 2006 1.239507 5000 0 0 Town AC00%
150372 2007 1.297421 5000 0 0 Town AC00%
150372 2008 1.369337 5000 0 0 Town AC00%
150372 2009 1.446701 5000 0 0 Town AC00%
150372 2010 1.407756 5000 0 0 Town AC00%
150405 2006 1.138544 500 0 0 Town AC00%
150405 2007 1.192304 500 2 10614.2 Town AC00%
150405 2008 1.256613 500 0 0 Town AC00%
150405 2009 1.300375 500 1 1888.48 Town AC10%
150405 2010 1.26248 500 0 0 Town AC10%
150440 2006 1.868187 500 0 0 Town AC00%
150440 2007 1.965097 500 1 2190 Town AC00%
150440 2008 2.053116 500 0 0 Town AC00%
150440 2009 2.155322 500 0 0 Town AC00%
150440 2010 2.130747 500 0 0 Town AC00%
150442 2006 5.27164 10000 0 0 Town AC15%
150442 2007 5.533833 10000 0 0 Town AC15%
150442 2008 8.436724 10000 0 0 Town AC15%
150442 2009 8.986221 10000 0 0 Town AC15%
150442 2010 8.660271 5000 0 0 Town AC15%
150499 2006 0.269218 500 0 0 Town AC00%
150499 2007 0.279836 500 0 0 Town AC00%
150499 2008 0.297103 500 0 0 Town AC10%
150499 2009 0.302744 500 0 0 Town AC10%
150499 2010 0.292331 500 0 0 Town AC10%
150520 2006 1.942514 5000 0 0 Town AC00%
150520 2007 2.088249 5000 0 0 Town AC00%
150520 2008 2.203728 5000 0 0 Town AC00%
150520 2009 2.311489 5000 0 0 Town AC00%
150520 2010 2.449095 5000 0 0 Town AC05%
150524 2006 6.250055 500 0 0 Town AC15%
150524 2007 10.095443 500 0 0 Town AC15%
150524 2008 12.792444 500 0 0 Town AC15%
150524 2009 13.600361 5000 0 0 Town AC15%
150524 2010 13.439943 5000 0 0 Town AC15%
150550 2006 0.332724 500 0 0 Town AC00%
150550 2007 0.346936 500 0 0 Town AC00%
150550 2008 0.366464 500 0 0 Town AC00%
150550 2009 0.375743 500 0 0 Town AC00%
150550 2010 0.393556 500 0 0 Town AC00%
150560 2006 6.780617 500 0 0 Town AC00%
150560 2007 7.252908 500 3 6581.56 Town AC00%
150560 2008 7.650007 500 0 0 Town AC00%
150560 2009 8.026326 500 0 0 Town AC00%
150560 2010 8.776003 500 1 2535 Town AC10%
150591 2006 1.294266 1000 0 0 Town AC00%
150591 2007 1.349937 1000 0 0 Town AC00%
150591 2008 1.427181 1000 0 0 Town AC00%
150591 2009 1.48334 1000 0 0 Town AC00%
150591 2010 1.43616 1000 0 0 Town AC00%
150655 2006 0.242569 500 0 0 Town AC00%
150655 2007 0.256827 500 1 3987 Town AC00%
150655 2008 0.270979 500 0 0 Town AC00%
150655 2009 0.280214 500 0 0 Town AC00%
150655 2010 0.271693 500 0 0 Town AC10%
150664 2006 0.754671 500 0 0 Town AC00%
150664 2007 0.822635 500 0 0 Town AC00%
150664 2008 1.252425 500 0 0 Town AC00%
150664 2009 1.766334 500 2 3240 Town AC00%
150664 2010 1.732866 500 0 0 Town AC00%
150689 2006 0.5254 1000 0 0 Town AC00%
150689 2007 0.560011 1000 0 0 Town AC00%
150689 2008 0.592976 1000 1 1011505.79 Town AC00%
150689 2009 0.624286 1000 0 0 Town AC00%
150689 2010 2.603249 1000 0 0 Town AC00%
150700 2006 1.017591 500 0 0 Town AC00%
150700 2007 1.23625 500 0 0 Town AC00%
150700 2008 1.931645 500 1 2190.77 Town AC00%
150700 2009 1.931645 500 0 0 Town AC00%
150700 2010 2.013762 500 0 0 Town AC10%
150705 2006 1.681912 500 1 1367.73 Town AC00%
150705 2007 1.813067 500 2 5833.78 Town AC00%
150705 2008 1.917712 500 0 0 Town AC00%
150705 2009 2.013024 500 1 2544.6 Town AC00%
150705 2010 2.1989 500 0 0 Town AC00%
150713 2006 0.466716 500 0 0 Town AC00%
150713 2007 0.492257 500 0 0 Town AC00%
150713 2008 0.515556 500 0 0 Town AC00%
150713 2009 1.324539 500 0 0 Town AC10%
150713 2010 1.239628 500 0 0 Town AC10%
150719 2006 0.495069 500 0 0 Town AC00%
150719 2007 0.532936 500 0 0 Town AC00%
150719 2008 0.560914 500 0 0 Town AC00%
150719 2009 0.586824 500 0 0 Town AC00%
150719 2010 0.618851 500 0 0 Town AC10%
150748 2006 0.649057 500 0 0 Town AC00%
150748 2007 0.682802 500 0 0 Town AC00%
150748 2008 0.711363 500 0 0 Town AC00%
150748 2009 0.762563 500 0 0 Town AC00%
150748 2010 0.716213 500 0 0 Town AC00%
150759 2006 0.1115 500 0 0 Town AC00%
150759 2007 0.267033 500 0 0 Town AC00%
150759 2008 0.283589 500 0 0 Town AC00%
150759 2009 0.288725 500 0 0 Town AC00%
150759 2010 0.279322 500 0 0 Town AC00%
150764 2006 0.22 500 0 0 Town AC00%
150764 2007 0.431231 2500 0 0 Town AC00%
150764 2008 0.457732 2500 0 0 Town AC00%
150764 2009 0.466841 2500 0 0 Town AC00%
150764 2010 0.451528 2500 0 0 Town AC00%
150770 2006 0.150466 500 0 0 Town AC00%
150770 2007 0.158032 500 0 0 Town AC00%
150770 2008 0.166694 500 0 0 Town AC00%
150770 2009 0.173268 500 0 0 Town AC00%
150770 2010 0.167976 500 0 0 Town AC00%
150775 2006 0.329344 500 0 0 Town AC00%
150775 2007 0.346927 500 0 0 Town AC00%
150775 2008 0.366346 500 0 0 Town AC00%
150775 2009 0.377725 500 0 0 Town AC00%
150775 2010 0.36945 500 0 0 Town AC00%
150777 2006 0.115 500 0 0 Town AC00%
150777 2007 0.278107 500 0 0 Town AC00%
150777 2008 0.286609 500 0 0 Town AC00%
150777 2009 0.306414 500 0 0 Town AC00%
150777 2010 0.291083 500 0 0 Town AC00%
150781 2006 0.709933 500 0 0 Town AC00%
150781 2007 0.747155 500 0 0 Town AC00%
150781 2008 0.784494 500 0 0 Town AC00%
150781 2009 0.813381 500 0 0 Town AC00%
150781 2010 0.793702 500 0 0 Town AC00%
150800 2006 0.232 500 0 0 Town AC00%
150800 2007 0.262 500 0 0 Town AC00%
150800 2008 0.311391 500 0 0 Town AC00%
150800 2009 0.317423 500 0 0 Town AC00%
150800 2010 0.307165 500 0 0 Town AC00%
150802 2006 1.640661 5000 0 0 Town AC00%
150802 2007 1.745566 5000 0 0 Town AC00%
150802 2008 1.740237 5000 0 0 Town AC00%
150802 2009 1.818847 5000 0 0 Town AC00%
150802 2010 1.775344 5000 0 0 Town AC10%
150811 2006 0.419499 500 0 0 Town AC00%
150811 2007 0.444683 500 0 0 Town AC00%
150811 2008 0.466948 500 0 0 Town AC00%
150811 2009 0.489977 500 0 0 Town AC05%
150811 2010 0.467087 500 0 0 Town AC05%
150812 2006 0.228136 500 0 0 Town AC00%
150812 2007 0.2403 500 0 0 Town AC00%
150812 2008 0.254591 500 0 0 Town AC00%
150812 2009 0.25957 500 0 0 Town AC00%
150812 2010 0.250758 500 0 0 Town AC00%
150817 2006 0.416249 500 0 0 Town AC00%
150817 2007 0.438276 500 0 0 Town AC00%
150817 2008 0.392119 500 0 0 Town AC00%
150817 2009 0.408247 500 0 0 Town AC10%
150817 2010 0.425277 500 0 0 Town AC10%
150820 2006 0.340852 500 0 0 Town AC00%
150820 2007 0.362038 500 0 0 Town AC00%
150820 2008 0.385755 500 0 0 Town AC00%
150820 2009 0.408635 500 0 0 Town AC00%
150820 2010 0.475322 500 0 0 Town AC05%
150821 2006 0.270518 500 1 3050 Town AC00%
150821 2007 0.287816 500 0 0 Town AC00%
150821 2008 0.299593 500 0 0 Town AC00%
150821 2009 0.31994 500 0 0 Town AC00%
150821 2010 0.303535 500 1 750 Town AC00%
150824 2006 1.216724 1000 1 4500 Town AC15%
150824 2007 1.305842 500 0 0 Town AC15%
150824 2008 1.378327 500 0 0 Town AC15%
150824 2009 1.444205 500 0 0 Town AC15%
150824 2010 1.524798 500 0 0 Town AC15%
150825 2006 0.619975 500 0 0 Town AC00%
150825 2007 0.658396 500 0 0 Town AC00%
150825 2008 0.688382 500 0 0 Town AC00%
150825 2009 0.730369 500 0 0 Town AC00%
150825 2010 0.694284 500 0 0 Town AC00%
150827 2006 0.123833 500 0 0 Town AC00%
150827 2007 0.130422 500 0 0 Town AC00%
150827 2008 0.137684 500 0 0 Town AC00%
150827 2009 0.141959 500 0 0 Town AC00%
150827 2010 0.138558 500 0 0 Town AC00%
150829 2006 0.720882 500 0 0 Town AC00%
150829 2007 0.776727 500 1 1198.99 Town AC00%
150829 2008 0.821313 500 0 0 Town AC00%
150829 2009 0.845266 500 0 0 Town AC10%
150829 2010 0.858756 500 0 0 Town AC10%
150834 2006 1.651179 500 0 0 Town AC00%
150834 2007 1.745694 500 0 0 Town AC00%
150834 2008 1.944981 500 0 0 Town AC00%
150834 2009 2.007962 500 0 0 Town AC00%
150834 2010 1.944867 500 0 0 Town AC00%
150835 2006 1.077875 500 0 0 Town AC00%
150835 2007 1.123055 500 0 0 Town AC00%
150835 2008 1.186005 500 0 0 Town AC00%
150835 2009 1.222817 500 0 0 Town AC00%
150835 2010 1.175664 500 0 0 Town AC10%
150838 2006 0.723889 500 0 0 Town AC00%
150838 2007 0.752837 500 0 0 Town AC00%
150838 2008 0.795363 500 0 0 Town AC00%
150838 2009 0.809877 500 0 0 Town AC00%
150838 2010 0.535361 500 0 0 Town AC00%
150849 2006 0.578629 1000 0 0 Town AC00%
150849 2007 0.601193 1000 0 0 Town AC00%
150849 2008 0.637333 1000 0 0 Town AC00%
150849 2009 0.64961 1000 0 0 Town AC00%
150849 2010 0.627552 1000 0 0 Town AC00%
150865 2006 0.69976 500 0 0 Town AC15%
150865 2007 0.706247 500 1 17638 Town AC15%
150865 2008 0.735683 500 1 5244 Town AC15%
150865 2009 0.77834 500 0 0 Town AC15%
150865 2010 0.739927 500 0 0 Town AC15%
150867 2006 2.88129 1000 0 0 Town AC00%
150867 2007 3.825993 1000 0 0 Town AC00%
150867 2008 3.903355 1000 0 0 Town AC00%
150867 2009 4.088486 1000 0 0 Town AC00%
150867 2010 3.983361 1000 0 0 Town AC00%
150870 2006 0.94808 1000 1 900 Town AC00%
150870 2007 1.010215 1000 0 0 Town AC00%
150870 2008 1.066939 1000 0 0 Town AC00%
150870 2009 1.153188 1000 0 0 Town AC00%
150870 2010 1.108777 1000 0 0 Town AC00%
150873 2006 1.242674 500 0 0 Town AC00%
150873 2007 1.327237 500 0 0 Town AC00%
150873 2008 1.526738 500 0 0 Town AC00%
150873 2009 1.733734 500 0 0 Town AC00%
150873 2010 1.687307 500 0 0 Town AC00%
150875 2006 0.379733 500 0 0 Town AC00%
150875 2007 0.400563 500 0 0 Town AC00%
150875 2008 0.420951 500 0 0 Town AC00%
150875 2009 0.435544 500 0 0 Town AC15%
150875 2010 0.427194 500 0 0 Town AC15%
150877 2006 0.599183 500 0 0 Town AC00%
150877 2007 0.625388 500 0 0 Town AC00%
150877 2008 0.661485 500 0 0 Town AC00%
150877 2009 0.679704 500 0 0 Town AC05%
150877 2010 0.66077 500 0 0 Town AC05%
150880 2006 1.776497 500 0 0 Town AC00%
150880 2007 1.862549 500 0 0 Town AC00%
150880 2008 1.949877 500 0 0 Town AC00%
150880 2009 2.062118 500 0 0 Town AC00%
150880 2010 1.963782 500 0 0 Town AC00%
150882 2006 0.79387 500 0 0 Town AC00%
150882 2007 0.842589 500 0 0 Town AC00%
150882 2008 0.881536 500 0 0 Town AC00%
150882 2009 0.93039 500 0 0 Town AC00%
150882 2010 0.882573 500 0 0 Town AC00%
150886 2006 0.334967 500 0 0 Town AC00%
150886 2007 0.354822 500 0 0 Town AC00%
150886 2008 0.432243 500 0 0 Town AC00%
150886 2009 0.445511 500 0 0 Town AC00%
150886 2010 0.435666 500 0 0 Town AC00%
150888 2006 0.561554 500 0 0 Town AC00%
150888 2007 0.596473 500 0 0 Town AC00%
150888 2008 0.683099 500 0 0 Town AC00%
150888 2009 0.661077 500 0 0 Town AC00%
150888 2010 0.626906 500 0 0 Town AC00%
150890 2006 0.733332 500 1 945.35 Town AC00%
150890 2007 0.777475 500 0 0 Town AC00%
150890 2008 0.808407 500 0 0 Town AC00%
150890 2009 0.832928 500 0 0 Town AC00%
150890 2010 0.893751 500 0 0 Town AC10%
150897 2006 0.954465 500 0 0 Town AC00%
150897 2007 1.008278 500 0 0 Town AC00%
150897 2008 1.032787 500 0 0 Town AC00%
150897 2009 1.058906 500 0 0 Town AC00%
150897 2010 1.025745 500 0 0 Town AC00%
150910 2006 0.318317 500 0 0 Town AC00%
150910 2007 0.335655 500 0 0 Town AC00%
150910 2008 0.348257 500 0 0 Town AC00%
150910 2009 0.376371 500 0 0 Town AC00%
150910 2010 0.351404 500 0 0 Town AC00%
150912 2006 2.126928 1000 0 0 Town AC00%
150912 2007 2.342552 5000 0 0 Town AC00%
150912 2008 2.469856 5000 0 0 Town AC00%
150912 2009 2.564053 5000 0 0 Town AC00%
150912 2010 2.485125 5000 0 0 Town AC00%
150919 2006 0.519812 500 0 0 Town AC00%
150919 2007 0.552107 500 0 0 Town AC00%
